image_path,label
Kather_texture_2016_augmented\14369_CRC-Prim-HE-03_008_aug_1.jpg,2
Kather_texture_2016_augmented\14369_CRC-Prim-HE-03_008_aug_2.jpg,2
Kather_texture_2016_augmented\14369_CRC-Prim-HE-03_008_aug_3.jpg,2
Kather_texture_2016_augmented\14369_CRC-Prim-HE-03_008_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\04_LYMPHO\129F_CRC-Prim-HE-05_004.tif_Row_1_Col_151.tif,4
Kather_texture_2016_augmented\129F_CRC-Prim-HE-05_004_aug_0.jpg,4
Kather_texture_2016_augmented\129F_CRC-Prim-HE-05_004_aug_1.jpg,4
Kather_texture_2016_augmented\129F_CRC-Prim-HE-05_004_aug_2.jpg,4
Kather_texture_2016_augmented\129F_CRC-Prim-HE-05_004_aug_3.jpg,4
Kather_texture_2016_augmented\129F_CRC-Prim-HE-05_004_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\05_DEBRIS\15524_CRC-Prim-HE-03_010.tif_Row_601_Col_1.tif,5
Kather_texture_2016_augmented\15524_CRC-Prim-HE-03_010_aug_0.jpg,5
Kather_texture_2016_augmented\15524_CRC-Prim-HE-03_010_aug_1.jpg,5
Kather_texture_2016_augmented\15524_CRC-Prim-HE-03_010_aug_2.jpg,5
Kather_texture_2016_augmented\15524_CRC-Prim-HE-03_010_aug_3.jpg,5
Kather_texture_2016_augmented\15524_CRC-Prim-HE-03_010_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\02_STROMA\14389_CRC-Prim-HE-07_026.tif_Row_751_Col_151.tif,2
Kather_texture_2016_augmented\14389_CRC-Prim-HE-07_026_aug_0.jpg,2
Kather_texture_2016_augmented\14389_CRC-Prim-HE-07_026_aug_1.jpg,2
Kather_texture_2016_augmented\14389_CRC-Prim-HE-07_026_aug_2.jpg,2
Kather_texture_2016_augmented\14389_CRC-Prim-HE-07_026_aug_3.jpg,2
Kather_texture_2016_augmented\14389_CRC-Prim-HE-07_026_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\17345_CRC-Prim-HE-06_004.tif_Row_2551_Col_901.tif,7
Kather_texture_2016_augmented\17345_CRC-Prim-HE-06_004_aug_0.jpg,7
Kather_texture_2016_augmented\17345_CRC-Prim-HE-06_004_aug_1.jpg,7
Kather_texture_2016_augmented\17345_CRC-Prim-HE-06_004_aug_2.jpg,7
Kather_texture_2016_augmented\17345_CRC-Prim-HE-06_004_aug_3.jpg,7
Kather_texture_2016_augmented\17345_CRC-Prim-HE-06_004_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\03_COMPLEX\2F32_CRC-Prim-HE-07_005.tif_Row_301_Col_301.tif,3
Kather_texture_2016_augmented\2F32_CRC-Prim-HE-07_005_aug_0.jpg,3
Kather_texture_2016_augmented\2F32_CRC-Prim-HE-07_005_aug_1.jpg,3
Kather_texture_2016_augmented\2F32_CRC-Prim-HE-07_005_aug_2.jpg,3
Kather_texture_2016_augmented\2F32_CRC-Prim-HE-07_005_aug_3.jpg,3
Kather_texture_2016_augmented\2F32_CRC-Prim-HE-07_005_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\05_DEBRIS\8934_CRC-Prim-HE-08_021.tif_Row_1_Col_451.tif,5
Kather_texture_2016_augmented\8934_CRC-Prim-HE-08_021_aug_0.jpg,5
Kather_texture_2016_augmented\8934_CRC-Prim-HE-08_021_aug_1.jpg,5
Kather_texture_2016_augmented\8934_CRC-Prim-HE-08_021_aug_2.jpg,5
Kather_texture_2016_augmented\8934_CRC-Prim-HE-08_021_aug_3.jpg,5
Kather_texture_2016_augmented\8934_CRC-Prim-HE-08_021_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\126D3_CRC-Prim-HE-06_004.tif_Row_1801_Col_1351.tif,7
Kather_texture_2016_augmented\126D3_CRC-Prim-HE-06_004_aug_0.jpg,7
Kather_texture_2016_augmented\126D3_CRC-Prim-HE-06_004_aug_1.jpg,7
Kather_texture_2016_augmented\126D3_CRC-Prim-HE-06_004_aug_2.jpg,7
Kather_texture_2016_augmented\126D3_CRC-Prim-HE-06_004_aug_3.jpg,7
Kather_texture_2016_augmented\126D3_CRC-Prim-HE-06_004_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\08_EMPTY\1309A_CRC-Prim-HE-06_005.tif_Row_4951_Col_6001.tif,8
Kather_texture_2016_augmented\1309A_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\1309A_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\1309A_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\1309A_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\1309A_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\05_DEBRIS\2846_CRC-Prim-HE-05_031.tif_Row_151_Col_1201.tif,5
Kather_texture_2016_augmented\2846_CRC-Prim-HE-05_031_aug_0.jpg,5
Kather_texture_2016_augmented\2846_CRC-Prim-HE-05_031_aug_1.jpg,5
Kather_texture_2016_augmented\2846_CRC-Prim-HE-05_031_aug_2.jpg,5
Kather_texture_2016_augmented\2846_CRC-Prim-HE-05_031_aug_3.jpg,5
Kather_texture_2016_augmented\2846_CRC-Prim-HE-05_031_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\02_STROMA\11244_CRC-Prim-HE-07_014.tif_Row_601_Col_2401.tif,2
Kather_texture_2016_augmented\11244_CRC-Prim-HE-07_014_aug_0.jpg,2
Kather_texture_2016_augmented\11244_CRC-Prim-HE-07_014_aug_1.jpg,2
Kather_texture_2016_augmented\11244_CRC-Prim-HE-07_014_aug_2.jpg,2
Kather_texture_2016_augmented\11244_CRC-Prim-HE-07_014_aug_3.jpg,2
Kather_texture_2016_augmented\11244_CRC-Prim-HE-07_014_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\02_STROMA\1243E_CRC-Prim-HE-02_015.tif_Row_151_Col_901.tif,2
Kather_texture_2016_augmented\1243E_CRC-Prim-HE-02_015_aug_0.jpg,2
Kather_texture_2016_augmented\1243E_CRC-Prim-HE-02_015_aug_1.jpg,2
Kather_texture_2016_augmented\1243E_CRC-Prim-HE-02_015_aug_2.jpg,2
Kather_texture_2016_augmented\1243E_CRC-Prim-HE-02_015_aug_3.jpg,2
Kather_texture_2016_augmented\1243E_CRC-Prim-HE-02_015_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\05_DEBRIS\1236C_CRC-Prim-HE-05_031.tif_Row_151_Col_451.tif,5
Kather_texture_2016_augmented\1236C_CRC-Prim-HE-05_031_aug_0.jpg,5
Kather_texture_2016_augmented\1236C_CRC-Prim-HE-05_031_aug_1.jpg,5
Kather_texture_2016_augmented\1236C_CRC-Prim-HE-05_031_aug_2.jpg,5
Kather_texture_2016_augmented\1236C_CRC-Prim-HE-05_031_aug_3.jpg,5
Kather_texture_2016_augmented\1236C_CRC-Prim-HE-05_031_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\01_TUMOR\13AC0_CRC-Prim-HE-02_026.tif_Row_151_Col_151.tif,1
Kather_texture_2016_augmented\13AC0_CRC-Prim-HE-02_026_aug_0.jpg,1
Kather_texture_2016_augmented\13AC0_CRC-Prim-HE-02_026_aug_1.jpg,1
Kather_texture_2016_augmented\13AC0_CRC-Prim-HE-02_026_aug_2.jpg,1
Kather_texture_2016_augmented\13AC0_CRC-Prim-HE-02_026_aug_3.jpg,1
Kather_texture_2016_augmented\13AC0_CRC-Prim-HE-02_026_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10B32_CRC-Prim-HE-04_036.tif_Row_151_Col_1351.tif,7
Kather_texture_2016_augmented\10B32_CRC-Prim-HE-04_036_aug_0.jpg,7
Kather_texture_2016_augmented\10B32_CRC-Prim-HE-04_036_aug_1.jpg,7
Kather_texture_2016_augmented\10B32_CRC-Prim-HE-04_036_aug_2.jpg,7
Kather_texture_2016_augmented\10B32_CRC-Prim-HE-04_036_aug_3.jpg,7
Kather_texture_2016_augmented\10B32_CRC-Prim-HE-04_036_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\01_TUMOR\1243F_CRC-Prim-HE-05_007.tif_Row_1_Col_1.tif,1
Kather_texture_2016_augmented\1243F_CRC-Prim-HE-05_007_aug_0.jpg,1
Kather_texture_2016_augmented\1243F_CRC-Prim-HE-05_007_aug_1.jpg,1
Kather_texture_2016_augmented\1243F_CRC-Prim-HE-05_007_aug_2.jpg,1
Kather_texture_2016_augmented\1243F_CRC-Prim-HE-05_007_aug_3.jpg,1
Kather_texture_2016_augmented\1243F_CRC-Prim-HE-05_007_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\06_MUCOSA\11A02_CRC-Prim-HE-06_033.tif_Row_751_Col_151.tif,6
Kather_texture_2016_augmented\11A02_CRC-Prim-HE-06_033_aug_0.jpg,6
Kather_texture_2016_augmented\11A02_CRC-Prim-HE-06_033_aug_1.jpg,6
Kather_texture_2016_augmented\11A02_CRC-Prim-HE-06_033_aug_2.jpg,6
Kather_texture_2016_augmented\11A02_CRC-Prim-HE-06_033_aug_3.jpg,6
Kather_texture_2016_augmented\11A02_CRC-Prim-HE-06_033_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\03_COMPLEX\10824_CRC-Prim-HE-06_007.tif_Row_151_Col_151.tif,3
Kather_texture_2016_augmented\10824_CRC-Prim-HE-06_007_aug_0.jpg,3
Kather_texture_2016_augmented\10824_CRC-Prim-HE-06_007_aug_1.jpg,3
Kather_texture_2016_augmented\10824_CRC-Prim-HE-06_007_aug_2.jpg,3
Kather_texture_2016_augmented\10824_CRC-Prim-HE-06_007_aug_3.jpg,3
Kather_texture_2016_augmented\10824_CRC-Prim-HE-06_007_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\04_LYMPHO\58CD_CRC-Prim-HE-01b.tif_Row_151_Col_1.tif,4
Kather_texture_2016_augmented\58CD_CRC-Prim-HE-01b_aug_0.jpg,4
Kather_texture_2016_augmented\58CD_CRC-Prim-HE-01b_aug_1.jpg,4
Kather_texture_2016_augmented\58CD_CRC-Prim-HE-01b_aug_2.jpg,4
Kather_texture_2016_augmented\58CD_CRC-Prim-HE-01b_aug_3.jpg,4
Kather_texture_2016_augmented\58CD_CRC-Prim-HE-01b_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\06_MUCOSA\1008A_CRC-Prim-HE-03_007.tif_Row_301_Col_1051.tif,6
Kather_texture_2016_augmented\1008A_CRC-Prim-HE-03_007_aug_0.jpg,6
Kather_texture_2016_augmented\1008A_CRC-Prim-HE-03_007_aug_1.jpg,6
Kather_texture_2016_augmented\1008A_CRC-Prim-HE-03_007_aug_2.jpg,6
Kather_texture_2016_augmented\1008A_CRC-Prim-HE-03_007_aug_3.jpg,6
Kather_texture_2016_augmented\1008A_CRC-Prim-HE-03_007_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\08_EMPTY\102B_CRC-Prim-HE-06_005.tif_Row_1951_Col_601.tif,8
Kather_texture_2016_augmented\102B_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\102B_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\102B_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\102B_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\102B_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\03_COMPLEX\11751_CRC-Prim-HE-01_049.tif_Row_1_Col_601.tif,3
Kather_texture_2016_augmented\11751_CRC-Prim-HE-01_049_aug_0.jpg,3
Kather_texture_2016_augmented\11751_CRC-Prim-HE-01_049_aug_1.jpg,3
Kather_texture_2016_augmented\11751_CRC-Prim-HE-01_049_aug_2.jpg,3
Kather_texture_2016_augmented\11751_CRC-Prim-HE-01_049_aug_3.jpg,3
Kather_texture_2016_augmented\11751_CRC-Prim-HE-01_049_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\10B4E_CRC-Prim-HE-05_032.tif_Row_901_Col_1051.tif,7
Kather_texture_2016_augmented\10B4E_CRC-Prim-HE-05_032_aug_0.jpg,7
Kather_texture_2016_augmented\10B4E_CRC-Prim-HE-05_032_aug_1.jpg,7
Kather_texture_2016_augmented\10B4E_CRC-Prim-HE-05_032_aug_2.jpg,7
Kather_texture_2016_augmented\10B4E_CRC-Prim-HE-05_032_aug_3.jpg,7
Kather_texture_2016_augmented\10B4E_CRC-Prim-HE-05_032_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\04_LYMPHO\C268_CRC-Prim-HE-05_004.tif_Row_601_Col_601.tif,4
Kather_texture_2016_augmented\C268_CRC-Prim-HE-05_004_aug_0.jpg,4
Kather_texture_2016_augmented\C268_CRC-Prim-HE-05_004_aug_1.jpg,4
Kather_texture_2016_augmented\C268_CRC-Prim-HE-05_004_aug_2.jpg,4
Kather_texture_2016_augmented\C268_CRC-Prim-HE-05_004_aug_3.jpg,4
Kather_texture_2016_augmented\C268_CRC-Prim-HE-05_004_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\04_LYMPHO\F3A3_CRC-Prim-HE-01_001.tif_Row_151_Col_151.tif,4
Kather_texture_2016_augmented\F3A3_CRC-Prim-HE-01_001_aug_0.jpg,4
Kather_texture_2016_augmented\F3A3_CRC-Prim-HE-01_001_aug_1.jpg,4
Kather_texture_2016_augmented\F3A3_CRC-Prim-HE-01_001_aug_2.jpg,4
Kather_texture_2016_augmented\F3A3_CRC-Prim-HE-01_001_aug_3.jpg,4
Kather_texture_2016_augmented\F3A3_CRC-Prim-HE-01_001_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\01_TUMOR\178D4_CRC-Prim-HE-07_022.tif_Row_151_Col_151.tif,1
Kather_texture_2016_augmented\178D4_CRC-Prim-HE-07_022_aug_0.jpg,1
Kather_texture_2016_augmented\178D4_CRC-Prim-HE-07_022_aug_1.jpg,1
Kather_texture_2016_augmented\178D4_CRC-Prim-HE-07_022_aug_2.jpg,1
Kather_texture_2016_augmented\178D4_CRC-Prim-HE-07_022_aug_3.jpg,1
Kather_texture_2016_augmented\178D4_CRC-Prim-HE-07_022_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\03_COMPLEX\14E31_CRC-Prim-HE-06_019.tif_Row_151_Col_1.tif,3
Kather_texture_2016_augmented\14E31_CRC-Prim-HE-06_019_aug_0.jpg,3
Kather_texture_2016_augmented\14E31_CRC-Prim-HE-06_019_aug_1.jpg,3
Kather_texture_2016_augmented\14E31_CRC-Prim-HE-06_019_aug_2.jpg,3
Kather_texture_2016_augmented\14E31_CRC-Prim-HE-06_019_aug_3.jpg,3
Kather_texture_2016_augmented\14E31_CRC-Prim-HE-06_019_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\06_MUCOSA\160AD_CRC-Prim-HE-03_007.tif_Row_601_Col_2101.tif,6
Kather_texture_2016_augmented\160AD_CRC-Prim-HE-03_007_aug_0.jpg,6
Kather_texture_2016_augmented\160AD_CRC-Prim-HE-03_007_aug_1.jpg,6
Kather_texture_2016_augmented\160AD_CRC-Prim-HE-03_007_aug_2.jpg,6
Kather_texture_2016_augmented\160AD_CRC-Prim-HE-03_007_aug_3.jpg,6
Kather_texture_2016_augmented\160AD_CRC-Prim-HE-03_007_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\02_STROMA\13115_CRC-Prim-HE-04.tif_Row_1351_Col_2101.tif,2
Kather_texture_2016_augmented\13115_CRC-Prim-HE-04_aug_0.jpg,2
Kather_texture_2016_augmented\13115_CRC-Prim-HE-04_aug_1.jpg,2
Kather_texture_2016_augmented\13115_CRC-Prim-HE-04_aug_2.jpg,2
Kather_texture_2016_augmented\13115_CRC-Prim-HE-04_aug_3.jpg,2
Kather_texture_2016_augmented\13115_CRC-Prim-HE-04_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\06_MUCOSA\11CB_CRC-Prim-HE-06_032.tif_Row_601_Col_1.tif,6
Kather_texture_2016_augmented\11CB_CRC-Prim-HE-06_032_aug_0.jpg,6
Kather_texture_2016_augmented\11CB_CRC-Prim-HE-06_032_aug_1.jpg,6
Kather_texture_2016_augmented\11CB_CRC-Prim-HE-06_032_aug_2.jpg,6
Kather_texture_2016_augmented\11CB_CRC-Prim-HE-06_032_aug_3.jpg,6
Kather_texture_2016_augmented\11CB_CRC-Prim-HE-06_032_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\02_STROMA\106CE_CRC-Prim-HE-06_002.tif_Row_601_Col_901.tif,2
Kather_texture_2016_augmented\106CE_CRC-Prim-HE-06_002_aug_0.jpg,2
Kather_texture_2016_augmented\106CE_CRC-Prim-HE-06_002_aug_1.jpg,2
Kather_texture_2016_augmented\106CE_CRC-Prim-HE-06_002_aug_2.jpg,2
Kather_texture_2016_augmented\106CE_CRC-Prim-HE-06_002_aug_3.jpg,2
Kather_texture_2016_augmented\106CE_CRC-Prim-HE-06_002_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\08_EMPTY\12227_CRC-Prim-HE-06_005.tif_Row_5101_Col_5401.tif,8
Kather_texture_2016_augmented\12227_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\12227_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\12227_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\12227_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\12227_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\128EA_CRC-Prim-HE-07.tif_Row_1_Col_2251.tif,7
Kather_texture_2016_augmented\128EA_CRC-Prim-HE-07_aug_0.jpg,7
Kather_texture_2016_augmented\128EA_CRC-Prim-HE-07_aug_1.jpg,7
Kather_texture_2016_augmented\128EA_CRC-Prim-HE-07_aug_2.jpg,7
Kather_texture_2016_augmented\128EA_CRC-Prim-HE-07_aug_3.jpg,7
Kather_texture_2016_augmented\128EA_CRC-Prim-HE-07_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\04_LYMPHO\1455C_CRC-Prim-HE-05_003.tif_Row_1_Col_1.tif,4
Kather_texture_2016_augmented\1455C_CRC-Prim-HE-05_003_aug_0.jpg,4
Kather_texture_2016_augmented\1455C_CRC-Prim-HE-05_003_aug_1.jpg,4
Kather_texture_2016_augmented\1455C_CRC-Prim-HE-05_003_aug_2.jpg,4
Kather_texture_2016_augmented\1455C_CRC-Prim-HE-05_003_aug_3.jpg,4
Kather_texture_2016_augmented\1455C_CRC-Prim-HE-05_003_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\04_LYMPHO\88CE_CRC-Prim-HE-03_032.tif_Row_1_Col_1.tif,4
Kather_texture_2016_augmented\88CE_CRC-Prim-HE-03_032_aug_0.jpg,4
Kather_texture_2016_augmented\88CE_CRC-Prim-HE-03_032_aug_1.jpg,4
Kather_texture_2016_augmented\88CE_CRC-Prim-HE-03_032_aug_2.jpg,4
Kather_texture_2016_augmented\88CE_CRC-Prim-HE-03_032_aug_3.jpg,4
Kather_texture_2016_augmented\88CE_CRC-Prim-HE-03_032_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\06_MUCOSA\16625_CRC-Prim-HE-07_001.tif_Row_751_Col_2551.tif,6
Kather_texture_2016_augmented\16625_CRC-Prim-HE-07_001_aug_0.jpg,6
Kather_texture_2016_augmented\16625_CRC-Prim-HE-07_001_aug_1.jpg,6
Kather_texture_2016_augmented\16625_CRC-Prim-HE-07_001_aug_2.jpg,6
Kather_texture_2016_augmented\16625_CRC-Prim-HE-07_001_aug_3.jpg,6
Kather_texture_2016_augmented\16625_CRC-Prim-HE-07_001_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\06_MUCOSA\108_CRC-Prim-HE-05.tif_Row_1501_Col_451.tif,6
Kather_texture_2016_augmented\108_CRC-Prim-HE-05_aug_0.jpg,6
Kather_texture_2016_augmented\108_CRC-Prim-HE-05_aug_1.jpg,6
Kather_texture_2016_augmented\108_CRC-Prim-HE-05_aug_2.jpg,6
Kather_texture_2016_augmented\108_CRC-Prim-HE-05_aug_3.jpg,6
Kather_texture_2016_augmented\108_CRC-Prim-HE-05_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\08_EMPTY\14B9B_CRC-Prim-HE-06_005.tif_Row_3601_Col_5401.tif,8
Kather_texture_2016_augmented\14B9B_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\14B9B_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\14B9B_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\14B9B_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\14B9B_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\05_DEBRIS\137EE_CRC-Prim-HE-03_010.tif_Row_601_Col_1501.tif,5
Kather_texture_2016_augmented\137EE_CRC-Prim-HE-03_010_aug_0.jpg,5
Kather_texture_2016_augmented\137EE_CRC-Prim-HE-03_010_aug_1.jpg,5
Kather_texture_2016_augmented\137EE_CRC-Prim-HE-03_010_aug_2.jpg,5
Kather_texture_2016_augmented\137EE_CRC-Prim-HE-03_010_aug_3.jpg,5
Kather_texture_2016_augmented\137EE_CRC-Prim-HE-03_010_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\06_MUCOSA\1118A_CRC-Prim-HE-03_007.tif_Row_751_Col_1651.tif,6
Kather_texture_2016_augmented\1118A_CRC-Prim-HE-03_007_aug_0.jpg,6
Kather_texture_2016_augmented\1118A_CRC-Prim-HE-03_007_aug_1.jpg,6
Kather_texture_2016_augmented\1118A_CRC-Prim-HE-03_007_aug_2.jpg,6
Kather_texture_2016_augmented\1118A_CRC-Prim-HE-03_007_aug_3.jpg,6
Kather_texture_2016_augmented\1118A_CRC-Prim-HE-03_007_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\02_STROMA\11B53_CRC-Prim-HE-01_019.tif_Row_151_Col_901.tif,2
Kather_texture_2016_augmented\11B53_CRC-Prim-HE-01_019_aug_0.jpg,2
Kather_texture_2016_augmented\11B53_CRC-Prim-HE-01_019_aug_1.jpg,2
Kather_texture_2016_augmented\11B53_CRC-Prim-HE-01_019_aug_2.jpg,2
Kather_texture_2016_augmented\11B53_CRC-Prim-HE-01_019_aug_3.jpg,2
Kather_texture_2016_augmented\11B53_CRC-Prim-HE-01_019_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\02_STROMA\14206_CRC-Prim-HE-06_034.tif_Row_901_Col_751.tif,2
Kather_texture_2016_augmented\14206_CRC-Prim-HE-06_034_aug_0.jpg,2
Kather_texture_2016_augmented\14206_CRC-Prim-HE-06_034_aug_1.jpg,2
Kather_texture_2016_augmented\14206_CRC-Prim-HE-06_034_aug_2.jpg,2
Kather_texture_2016_augmented\14206_CRC-Prim-HE-06_034_aug_3.jpg,2
Kather_texture_2016_augmented\14206_CRC-Prim-HE-06_034_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\08_EMPTY\11EAF_CRC-Prim-HE-06_005.tif_Row_4801_Col_5401.tif,8
Kather_texture_2016_augmented\11EAF_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\11EAF_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\11EAF_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\11EAF_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\11EAF_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\03_COMPLEX\54D8_CRC-Prim-HE-01_034.tif_Row_1_Col_151.tif,3
Kather_texture_2016_augmented\54D8_CRC-Prim-HE-01_034_aug_0.jpg,3
Kather_texture_2016_augmented\54D8_CRC-Prim-HE-01_034_aug_1.jpg,3
Kather_texture_2016_augmented\54D8_CRC-Prim-HE-01_034_aug_2.jpg,3
Kather_texture_2016_augmented\54D8_CRC-Prim-HE-01_034_aug_3.jpg,3
Kather_texture_2016_augmented\54D8_CRC-Prim-HE-01_034_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\03_COMPLEX\13FBF_CRC-Prim-HE-03_002.tif_Row_601_Col_451.tif,3
Kather_texture_2016_augmented\13FBF_CRC-Prim-HE-03_002_aug_0.jpg,3
Kather_texture_2016_augmented\13FBF_CRC-Prim-HE-03_002_aug_1.jpg,3
Kather_texture_2016_augmented\13FBF_CRC-Prim-HE-03_002_aug_2.jpg,3
Kather_texture_2016_augmented\13FBF_CRC-Prim-HE-03_002_aug_3.jpg,3
Kather_texture_2016_augmented\13FBF_CRC-Prim-HE-03_002_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\01_TUMOR\4FE0_CRC-Prim-HE-06_009.tif_Row_301_Col_1.tif,1
Kather_texture_2016_augmented\4FE0_CRC-Prim-HE-06_009_aug_0.jpg,1
Kather_texture_2016_augmented\4FE0_CRC-Prim-HE-06_009_aug_1.jpg,1
Kather_texture_2016_augmented\4FE0_CRC-Prim-HE-06_009_aug_2.jpg,1
Kather_texture_2016_augmented\4FE0_CRC-Prim-HE-06_009_aug_3.jpg,1
Kather_texture_2016_augmented\4FE0_CRC-Prim-HE-06_009_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\01_TUMOR\875_CRC-Prim-HE-03_028.tif_Row_301_Col_1.tif,1
Kather_texture_2016_augmented\875_CRC-Prim-HE-03_028_aug_0.jpg,1
Kather_texture_2016_augmented\875_CRC-Prim-HE-03_028_aug_1.jpg,1
Kather_texture_2016_augmented\875_CRC-Prim-HE-03_028_aug_2.jpg,1
Kather_texture_2016_augmented\875_CRC-Prim-HE-03_028_aug_3.jpg,1
Kather_texture_2016_augmented\875_CRC-Prim-HE-03_028_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\03_COMPLEX\155F1_CRC-Prim-HE-09_028.tif_Row_1_Col_1.tif,3
Kather_texture_2016_augmented\155F1_CRC-Prim-HE-09_028_aug_0.jpg,3
Kather_texture_2016_augmented\155F1_CRC-Prim-HE-09_028_aug_1.jpg,3
Kather_texture_2016_augmented\155F1_CRC-Prim-HE-09_028_aug_2.jpg,3
Kather_texture_2016_augmented\155F1_CRC-Prim-HE-09_028_aug_3.jpg,3
Kather_texture_2016_augmented\155F1_CRC-Prim-HE-09_028_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\04_LYMPHO\114D_CRC-Prim-HE-05_003.tif_Row_451_Col_751.tif,4
Kather_texture_2016_augmented\114D_CRC-Prim-HE-05_003_aug_0.jpg,4
Kather_texture_2016_augmented\114D_CRC-Prim-HE-05_003_aug_1.jpg,4
Kather_texture_2016_augmented\114D_CRC-Prim-HE-05_003_aug_2.jpg,4
Kather_texture_2016_augmented\114D_CRC-Prim-HE-05_003_aug_3.jpg,4
Kather_texture_2016_augmented\114D_CRC-Prim-HE-05_003_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\03_COMPLEX\159B7_CRC-Prim-HE-05_021.tif_Row_1_Col_601.tif,3
Kather_texture_2016_augmented\159B7_CRC-Prim-HE-05_021_aug_0.jpg,3
Kather_texture_2016_augmented\159B7_CRC-Prim-HE-05_021_aug_1.jpg,3
Kather_texture_2016_augmented\159B7_CRC-Prim-HE-05_021_aug_2.jpg,3
Kather_texture_2016_augmented\159B7_CRC-Prim-HE-05_021_aug_3.jpg,3
